date,price_btc,change24h_pct
2022-06-04  10:51:59,29583.25,0.0
2022-06-04  10:52:05,29583.25,0.0
2022-06-04  10:52:12,29583.25,0.0
2022-06-04  10:52:19,29583.25,0.0
2022-06-04  10:52:25,29581.39,0.01
2022-06-04  10:52:32,29581.39,0.01
2022-06-04  10:52:39,29581.39,0.01
2022-06-04  10:52:46,29581.39,0.01
2022-06-04  10:52:53,29581.39,0.01
2022-06-04  10:52:59,29581.39,0.01
2022-06-04  10:53:06,29581.39,0.01
2022-06-04  10:53:12,29581.39,0.01
2022-06-04  10:53:19,29576.08,-0.02
2022-06-04  10:53:26,29576.08,-0.02
2022-06-04  10:53:33,29576.08,-0.02
2022-06-04  10:53:39,29576.08,-0.02
2022-06-04  10:53:46,29576.08,-0.02
2022-06-04  10:53:52,29576.08,-0.02
2022-06-04  10:53:59,29576.08,-0.02
2022-06-04  10:54:05,29576.08,-0.02
2022-06-04  10:54:12,29576.08,-0.02
2022-06-04  10:54:19,29576.08,-0.02
2022-06-04  10:54:25,29566.95,-0.2
2022-06-04  10:54:32,29566.95,-0.2
2022-06-04  10:54:39,29566.95,-0.2
2022-06-04  10:54:45,29566.95,-0.2
2022-06-04  10:54:52,29566.95,-0.2
2022-06-04  10:54:59,29566.95,-0.2
2022-06-04  10:55:05,29566.95,-0.2
2022-06-04  10:55:12,29566.95,-0.2
2022-06-04  10:55:19,29566.95,-0.2
2022-06-04  10:55:25,29566.95,-0.2
2022-06-04  10:55:34,29565.98,-0.12
2022-06-04  10:55:41,29565.98,-0.12
2022-06-04  10:55:48,29565.98,-0.12
2022-06-04  10:55:54,29565.98,-0.12
2022-06-04  10:56:01,29565.98,-0.12
2022-06-04  10:56:07,29565.98,-0.12
2022-06-04  10:56:15,29565.98,-0.12
2022-06-04  10:56:22,29565.98,-0.12
2022-06-04  10:56:29,29567.78,-0.18
2022-06-04  10:56:35,29567.78,-0.18
2022-06-04  10:56:42,29567.78,-0.18
2022-06-04  10:56:48,29567.78,-0.18
2022-06-04  10:56:55,29567.78,-0.18
2022-06-04  10:57:02,29567.78,-0.18
2022-06-04  10:57:09,29567.78,-0.18
2022-06-04  10:57:15,29567.78,-0.18
2022-06-04  10:57:22,29582.62,-0.22
2022-06-04  10:57:28,29582.62,-0.22
2022-06-04  10:57:35,29582.62,-0.22
2022-06-04  10:57:42,29582.62,-0.22
2022-06-04  10:57:48,29582.62,-0.22
2022-06-04  10:57:55,29582.62,-0.22
2022-06-04  10:58:01,29582.62,-0.22
2022-06-04  10:58:08,29582.62,-0.22
2022-06-04  10:58:15,29582.62,-0.22
2022-06-04  10:58:21,29582.62,-0.22
2022-06-04  10:58:28,29579.86,-0.21
2022-06-04  10:58:35,29579.86,-0.21
2022-06-04  10:58:41,29579.86,-0.21
2022-06-04  10:58:48,29579.86,-0.21
2022-06-04  10:58:54,29579.86,-0.21
2022-06-04  10:59:01,29579.86,-0.21
2022-06-04  10:59:08,29579.86,-0.21
2022-06-04  10:59:14,29579.86,-0.21
2022-06-04  10:59:21,29579.15,-0.25
2022-06-04  10:59:27,29579.15,-0.25
2022-06-04  10:59:34,29579.15,-0.25
2022-06-04  10:59:41,29579.15,-0.25
2022-06-04  10:59:47,29579.15,-0.25
2022-06-04  10:59:54,29579.15,-0.25
2022-06-04  11:00:01,29579.15,-0.25
2022-06-04  11:00:08,29579.15,-0.25
2022-06-04  11:00:14,29579.15,-0.25
2022-06-04  11:00:21,29579.15,-0.25
2022-06-04  11:00:28,29586.75,-0.31
2022-06-04  11:00:34,29586.75,-0.31
2022-06-04  11:00:41,29586.75,-0.31
2022-06-04  11:00:47,29586.75,-0.31
2022-06-04  11:00:54,29586.75,-0.31
2022-06-04  11:01:01,29586.75,-0.31
2022-06-04  11:01:07,29586.75,-0.31
2022-06-04  11:01:14,29586.75,-0.31
2022-06-04  11:01:21,29592.05,-0.31
2022-06-04  11:01:27,29592.05,-0.31
2022-06-04  11:01:34,29592.05,-0.31
2022-06-04  11:01:40,29592.05,-0.31
2022-06-04  11:01:47,29592.05,-0.31
2022-06-04  11:01:54,29592.05,-0.31
2022-06-04  11:02:01,29592.05,-0.31
2022-06-04  11:02:07,29592.05,-0.31
2022-06-04  11:02:14,29592.05,-0.31
2022-06-04  11:02:20,29592.05,-0.31
2022-06-04  11:02:27,29579.99,-0.46
2022-06-04  11:02:33,29579.99,-0.46
2022-06-04  11:02:40,29579.99,-0.46
2022-06-04  11:02:47,29579.99,-0.46
2022-06-04  11:02:53,29579.99,-0.46
2022-06-04  11:03:00,29579.99,-0.46
2022-06-04  11:03:06,29579.99,-0.46
2022-06-04  11:03:13,29579.99,-0.46
2022-06-04  11:03:20,29565.54,-0.39
2022-06-04  11:03:26,29565.54,-0.39
2022-06-04  11:03:33,29565.54,-0.39
2022-06-04  11:03:39,29565.54,-0.39
2022-06-04  11:03:46,29565.54,-0.39
2022-06-04  11:03:53,29565.54,-0.39
2022-06-04  11:03:59,29565.54,-0.39
2022-06-04  11:04:06,29565.54,-0.39
2022-06-04  11:04:13,29565.54,-0.39
2022-06-04  11:04:19,29565.54,-0.39
2022-06-04  11:04:26,29573.61,-0.31
2022-06-04  11:04:33,29573.61,-0.31
2022-06-04  11:04:39,29573.61,-0.31
2022-06-04  11:04:46,29573.61,-0.31
2022-06-04  11:04:52,29573.61,-0.31
2022-06-04  11:04:59,29573.61,-0.31
2022-06-04  11:05:06,29573.61,-0.31
2022-06-04  11:05:12,29573.61,-0.31
2022-06-04  11:05:19,29573.61,-0.31
2022-06-04  11:05:27,29573.61,-0.31
2022-06-04  11:05:34,29573.11,-0.24
2022-06-04  11:05:41,29573.11,-0.24
2022-06-04  11:05:47,29573.11,-0.24
2022-06-04  11:05:54,29573.11,-0.24
2022-06-04  11:06:01,29573.11,-0.24
2022-06-04  11:06:07,29573.11,-0.24
2022-06-04  11:06:14,29573.11,-0.24
2022-06-04  11:06:20,29573.11,-0.24
2022-06-04  11:06:27,29557.18,-0.15
2022-06-04  11:06:33,29557.18,-0.15
2022-06-04  11:06:40,29557.18,-0.15
2022-06-04  11:06:47,29557.18,-0.15
2022-06-04  11:06:53,29557.18,-0.15
2022-06-04  11:07:00,29557.18,-0.15
2022-06-04  11:07:07,29557.18,-0.15
2022-06-04  11:07:13,29557.18,-0.15
2022-06-04  11:07:20,29500.8,-0.39
2022-06-04  11:07:27,29500.8,-0.39
2022-06-04  11:07:33,29500.8,-0.39
2022-06-04  11:07:40,29500.8,-0.39
2022-06-04  11:07:47,29500.8,-0.39
2022-06-04  11:07:53,29500.8,-0.39
2022-06-04  11:08:00,29500.8,-0.39
2022-06-04  11:08:07,29500.8,-0.39
2022-06-04  11:08:13,29500.8,-0.39
2022-06-04  11:08:20,29500.8,-0.39
2022-06-04  11:08:27,29516.13,-0.44
2022-06-04  11:08:33,29516.13,-0.44
2022-06-04  11:08:40,29516.13,-0.44
2022-06-04  11:08:47,29516.13,-0.44
2022-06-04  11:08:53,29516.13,-0.44
2022-06-04  11:09:00,29516.13,-0.44
2022-06-04  11:09:07,29516.13,-0.44
2022-06-04  11:09:13,29516.13,-0.44
2022-06-04  11:09:20,29514.98,-0.39
2022-06-04  11:09:26,29514.98,-0.39
2022-06-04  11:09:33,29514.98,-0.39
2022-06-04  11:09:40,29514.98,-0.39
2022-06-04  11:09:46,29514.98,-0.39
2022-06-04  11:09:53,29514.98,-0.39
2022-06-04  11:10:00,29514.98,-0.39
2022-06-04  11:10:07,29514.98,-0.39
2022-06-04  11:10:13,29514.98,-0.39
2022-06-04  11:10:20,29514.98,-0.39
2022-06-04  11:10:27,29501.78,-0.34
2022-06-04  11:10:33,29501.78,-0.34
2022-06-04  11:10:40,29501.78,-0.34
2022-06-04  11:10:47,29501.78,-0.34
2022-06-04  11:10:53,29501.78,-0.34
2022-06-04  11:11:00,29501.78,-0.34
2022-06-04  11:11:07,29501.78,-0.34
2022-06-04  11:11:14,29501.78,-0.34
2022-06-04  11:11:20,29501.78,-0.34
2022-06-04  11:11:27,29479.46,-0.35
2022-06-04  11:11:33,29479.46,-0.35
2022-06-04  11:11:40,29479.46,-0.35
2022-06-04  11:11:47,29479.46,-0.35
2022-06-04  11:11:53,29479.46,-0.35
2022-06-04  11:12:00,29479.46,-0.35
2022-06-04  11:12:07,29479.46,-0.35
2022-06-04  11:12:13,29479.46,-0.35
2022-06-04  11:12:20,29512.51,-0.19
2022-06-04  11:12:26,29512.51,-0.19
2022-06-04  11:12:33,29512.51,-0.19
2022-06-04  11:12:39,29512.51,-0.19
2022-06-04  11:12:46,29512.51,-0.19
2022-06-04  11:12:53,29512.51,-0.19
2022-06-04  11:12:59,29512.51,-0.19
2022-06-04  11:13:06,29512.51,-0.19
2022-06-04  11:13:13,29512.51,-0.19
2022-06-04  11:13:19,29512.51,-0.19
2022-06-04  11:13:26,29514.1,-0.28
2022-06-04  11:13:33,29514.1,-0.28
2022-06-04  11:13:39,29514.1,-0.28
2022-06-04  11:13:46,29514.1,-0.28
2022-06-04  11:13:53,29514.1,-0.28
2022-06-04  11:13:59,29514.1,-0.28
2022-06-04  11:14:06,29514.1,-0.28
2022-06-04  11:14:12,29514.1,-0.28
2022-06-04  11:14:19,29522.57,-0.33
2022-06-04  11:14:26,29522.57,-0.33
2022-06-04  11:14:33,29522.57,-0.33
2022-06-04  11:14:39,29522.57,-0.33
2022-06-04  11:14:46,29522.57,-0.33
2022-06-04  11:14:52,29522.57,-0.33
2022-06-04  11:14:59,29522.57,-0.33
2022-06-04  11:15:06,29522.57,-0.33
2022-06-04  11:15:12,29522.57,-0.33
2022-06-04  11:15:19,29522.57,-0.33
2022-06-04  11:15:26,29530.82,-0.33
2022-06-04  11:15:32,29530.82,-0.33
2022-06-04  11:15:39,29530.82,-0.33
2022-06-04  11:15:46,29530.82,-0.33
2022-06-04  11:15:53,29530.82,-0.33
2022-06-04  11:15:59,29530.82,-0.33
2022-06-04  11:16:06,29530.82,-0.33
2022-06-04  11:16:12,29530.82,-0.33
2022-06-04  11:16:19,29530.81,-0.32
2022-06-04  11:16:26,29530.81,-0.32
2022-06-04  11:16:33,29530.81,-0.32
2022-06-04  11:16:39,29530.81,-0.32
2022-06-04  11:16:46,29530.81,-0.32
2022-06-04  11:16:52,29530.81,-0.32
2022-06-04  11:16:59,29530.81,-0.32
2022-06-04  11:17:05,29530.81,-0.32
2022-06-04  11:17:12,29530.81,-0.32
2022-06-04  11:17:19,29530.81,-0.32
2022-06-04  11:17:26,29538.11,-0.18
2022-06-04  11:17:32,29538.11,-0.18
2022-06-04  11:17:39,29538.11,-0.18
2022-06-04  11:17:45,29538.11,-0.18
2022-06-04  11:17:52,29538.11,-0.18
2022-06-04  11:17:58,29538.11,-0.18
2022-06-04  11:18:05,29538.11,-0.18
2022-06-04  11:18:12,29538.11,-0.18
2022-06-04  11:18:18,29538.11,-0.18
2022-06-04  11:18:25,29538.11,-0.18
2022-06-04  11:18:31,29544.06,-0.19
2022-06-04  11:18:38,29544.06,-0.19
2022-06-04  11:18:45,29544.06,-0.19
2022-06-04  11:18:51,29544.06,-0.19
2022-06-04  11:18:57,29544.06,-0.19
2022-06-04  11:19:04,29544.06,-0.19
2022-06-04  11:19:10,29544.06,-0.19
2022-06-04  11:19:17,29544.06,-0.19
2022-06-04  11:19:23,29543.91,-0.11
2022-06-04  11:19:30,29543.91,-0.11
2022-06-04  11:19:36,29543.91,-0.11
2022-06-04  11:19:43,29543.91,-0.11
2022-06-04  11:19:49,29543.91,-0.11
2022-06-04  11:19:56,29543.91,-0.11
2022-06-04  11:20:03,29543.91,-0.11
2022-06-04  11:20:09,29543.91,-0.11
2022-06-04  11:20:16,29543.91,-0.11
2022-06-04  11:20:22,29543.91,-0.11
2022-06-04  11:20:29,29543.91,-0.11
2022-06-04  11:20:35,29550.59,-0.08
2022-06-04  11:20:42,29550.59,-0.08
2022-06-04  11:20:48,29550.59,-0.08
2022-06-04  11:20:55,29550.59,-0.08
2022-06-04  11:21:01,29550.59,-0.08
2022-06-04  11:21:08,29550.59,-0.08
2022-06-04  11:21:14,29550.59,-0.08
2022-06-04  11:21:21,29550.59,-0.08
2022-06-04  11:21:27,29547.9,-0.03
2022-06-04  11:21:34,29547.9,-0.03
2022-06-04  11:21:40,29547.9,-0.03
2022-06-04  11:21:47,29547.9,-0.03
2022-06-04  11:21:53,29547.9,-0.03
2022-06-04  11:22:00,29547.9,-0.03
2022-06-04  11:22:06,29547.9,-0.03
2022-06-04  11:22:13,29547.9,-0.03
2022-06-04  11:22:19,29547.9,-0.03
2022-06-04  11:22:26,29610.3,0.19
2022-06-04  11:22:32,29610.3,0.19
2022-06-04  11:22:39,29610.3,0.19
2022-06-04  11:22:45,29610.3,0.19
2022-06-04  11:22:52,29610.3,0.19
2022-06-04  11:22:58,29610.3,0.19
2022-06-04  11:23:05,29610.3,0.19
2022-06-04  11:23:11,29610.3,0.19
2022-06-04  11:23:18,29610.3,0.19
2022-06-04  11:23:24,29610.3,0.19
2022-06-04  11:23:31,29650.8,0.23
2022-06-04  11:23:37,29650.8,0.23
2022-06-04  11:23:44,29650.8,0.23
2022-06-04  11:23:50,29650.8,0.23
2022-06-04  11:23:57,29650.8,0.23
2022-06-04  11:24:03,29650.8,0.23
2022-06-04  11:24:10,29650.8,0.23
2022-06-04  11:24:17,29650.8,0.23
2022-06-04  11:24:23,29650.8,0.23
2022-06-04  11:24:30,29663.57,0.33
2022-06-04  11:24:36,29663.57,0.33
2022-06-04  11:24:43,29663.57,0.33
2022-06-04  11:24:49,29663.57,0.33
2022-06-04  11:24:56,29663.57,0.33
2022-06-04  11:25:02,29663.57,0.33
2022-06-04  11:25:09,29663.57,0.33
2022-06-04  11:25:15,29663.57,0.33
2022-06-04  11:25:22,29664.41,0.44
2022-06-04  11:25:28,29664.41,0.44
2022-06-04  11:25:35,29664.41,0.44
2022-06-04  11:25:41,29664.41,0.44
2022-06-04  11:25:48,29664.41,0.44
2022-06-04  11:25:54,29664.41,0.44
2022-06-04  11:26:01,29664.41,0.44
2022-06-04  11:26:08,29664.41,0.44
2022-06-04  11:26:14,29664.41,0.44
2022-06-04  11:26:21,29664.41,0.44
2022-06-04  11:26:27,29681.17,0.45
2022-06-04  11:26:34,29681.17,0.45
2022-06-04  11:26:40,29681.17,0.45
2022-06-04  11:26:46,29681.17,0.45
2022-06-04  11:26:53,29681.17,0.45
2022-06-04  11:27:00,29681.17,0.45
2022-06-04  11:27:07,29681.17,0.45
2022-06-04  11:27:13,29681.17,0.45
2022-06-04  11:27:20,29681.17,0.45
2022-06-04  11:27:27,29700.21,0.5
2022-06-04  11:27:33,29700.21,0.5
2022-06-04  11:27:40,29700.21,0.5
2022-06-04  11:27:46,29700.21,0.5
2022-06-04  11:27:53,29700.21,0.5
2022-06-04  11:27:59,29700.21,0.5
2022-06-04  11:28:06,29700.21,0.5
2022-06-04  11:28:12,29700.21,0.5
2022-06-04  11:28:19,29700.21,0.5
2022-06-04  11:28:26,29700.21,0.5
2022-06-04  11:28:32,29700.21,0.5
2022-06-04  11:28:39,29740.31,0.59
2022-06-04  11:28:45,29740.31,0.59
2022-06-04  11:28:52,29740.31,0.59
2022-06-04  11:28:58,29740.31,0.59
2022-06-04  11:29:05,29740.31,0.59
2022-06-04  11:29:12,29740.31,0.59
2022-06-04  11:29:19,29740.31,0.59
2022-06-04  11:29:25,29740.31,0.59
2022-06-04  11:29:32,29746.86,0.66
2022-06-04  11:29:38,29746.86,0.66
2022-06-04  11:29:44,29746.86,0.66
2022-06-04  11:29:51,29746.86,0.66
2022-06-04  11:29:58,29746.86,0.66
2022-06-04  11:30:04,29746.86,0.66
2022-06-04  11:30:10,29746.86,0.66
2022-06-04  11:30:17,29746.86,0.66
2022-06-04  11:30:24,29746.86,0.66
2022-06-04  11:30:30,29746.86,0.66
2022-06-04  11:30:37,29728.06,0.55
2022-06-04  11:30:43,29728.06,0.55
2022-06-04  11:30:49,29728.06,0.55
2022-06-04  11:30:56,29728.06,0.55
2022-06-04  11:31:02,29728.06,0.55
2022-06-04  11:31:09,29728.06,0.55
2022-06-04  11:31:15,29728.06,0.55
2022-06-04  11:31:22,29728.06,0.55
2022-06-04  11:31:28,29906.85,1.24
2022-06-04  11:31:35,29906.85,1.24
2022-06-04  11:31:41,29906.85,1.24
2022-06-04  11:31:48,29906.85,1.24
2022-06-04  11:31:54,29906.85,1.24
2022-06-04  11:32:01,29906.85,1.24
2022-06-04  11:32:07,29906.85,1.24
2022-06-04  11:32:14,29906.85,1.24
2022-06-04  11:32:20,29843.18,0.94
2022-06-04  11:32:27,29843.18,0.94
2022-06-04  11:32:33,29843.18,0.94
2022-06-04  11:32:40,29843.18,0.94
2022-06-04  11:32:47,29843.18,0.94
2022-06-04  11:32:53,29843.18,0.94
2022-06-04  11:33:00,29843.18,0.94
2022-06-04  11:33:06,29843.18,0.94
2022-06-04  11:33:13,29843.18,0.94
2022-06-04  11:33:20,29843.18,0.94
2022-06-04  11:33:26,29822.42,0.82
2022-06-04  11:33:33,29822.42,0.82
2022-06-04  11:33:39,29822.42,0.82
2022-06-04  11:33:46,29822.42,0.82
2022-06-04  11:33:52,29822.42,0.82
2022-06-04  11:33:59,29822.42,0.82
2022-06-04  11:34:05,29822.42,0.82
2022-06-04  11:34:12,29822.42,0.82
2022-06-04  11:34:18,29822.42,0.82
2022-06-04  11:34:25,29822.42,0.82
2022-06-04  11:34:32,29822.42,0.82
2022-06-04  11:34:38,29824.01,0.79
2022-06-04  11:34:45,29824.01,0.79
2022-06-04  11:34:51,29824.01,0.79
2022-06-04  11:34:58,29824.01,0.79
2022-06-04  11:35:04,29824.01,0.79
2022-06-04  11:35:11,29824.01,0.79
2022-06-04  11:35:17,29824.01,0.79
2022-06-04  11:35:24,29824.01,0.79
2022-06-04  11:35:30,29826.96,0.72
2022-06-04  11:35:37,29826.96,0.72
2022-06-04  11:35:43,29826.96,0.72
2022-06-04  11:35:50,29826.96,0.72
2022-06-04  11:35:56,29826.96,0.72
2022-06-04  11:36:03,29826.96,0.72
2022-06-04  11:36:09,29826.96,0.72
2022-06-04  11:36:16,29826.96,0.72
2022-06-04  11:36:22,29826.96,0.72
2022-06-04  11:36:29,29826.96,0.72
2022-06-04  11:36:35,29826.96,0.72
2022-06-04  11:36:42,29854.06,0.85
2022-06-04  11:36:48,29854.06,0.85
2022-06-04  11:36:55,29854.06,0.85
2022-06-04  11:37:01,29854.06,0.85
2022-06-04  11:37:08,29854.06,0.85
2022-06-04  11:37:14,29854.06,0.85
2022-06-04  11:37:21,29795.89,0.77
2022-06-04  11:37:27,29795.89,0.77
2022-06-04  11:37:34,29795.89,0.77
2022-06-04  11:37:40,29795.89,0.77
2022-06-04  11:37:47,29795.89,0.77
2022-06-04  11:37:53,29795.89,0.77
2022-06-04  11:38:00,29795.89,0.77
2022-06-04  11:38:06,29795.89,0.77
2022-06-04  11:38:13,29795.89,0.77
2022-06-04  11:38:19,29795.89,0.77
2022-06-04  11:38:26,29802.32,0.87
2022-06-04  11:38:32,29802.32,0.87
2022-06-04  11:38:39,29802.32,0.87
2022-06-04  11:38:45,29802.32,0.87
2022-06-04  11:38:52,29802.32,0.87
2022-06-04  11:38:58,29802.32,0.87
2022-06-04  11:39:05,29802.32,0.87
2022-06-04  11:39:11,29802.32,0.87
2022-06-04  11:39:18,29802.32,0.87
2022-06-04  11:39:24,29805.6,0.94
2022-06-04  11:39:30,29805.6,0.94
2022-06-04  11:39:37,29805.6,0.94
2022-06-04  11:39:44,29805.6,0.94
2022-06-04  11:39:50,29805.6,0.94
2022-06-04  11:39:57,29805.6,0.94
2022-06-04  11:40:03,29805.6,0.94
2022-06-04  11:40:10,29805.6,0.94
2022-06-04  11:40:16,29805.6,0.94
2022-06-04  11:40:22,29805.6,0.94
2022-06-04  11:40:29,29701.69,0.72
2022-06-04  11:40:35,29701.69,0.72
2022-06-04  11:40:42,29701.69,0.72
2022-06-04  11:40:48,29701.69,0.72
2022-06-04  11:40:55,29701.69,0.72
2022-06-04  11:41:02,29701.69,0.72
2022-06-04  11:41:09,29701.69,0.72
2022-06-04  11:41:15,29701.69,0.72
2022-06-04  11:41:22,29701.69,0.72
2022-06-04  11:41:28,29701.69,0.72
2022-06-04  11:41:35,29706.45,1.03
2022-06-04  11:41:41,29706.45,1.03
2022-06-04  11:41:48,29706.45,1.03
2022-06-04  11:41:54,29706.45,1.03
2022-06-04  11:42:01,29706.45,1.03
2022-06-04  11:42:07,29706.45,1.03
2022-06-04  11:42:14,29706.45,1.03
2022-06-04  11:42:20,29706.45,1.03
2022-06-04  11:42:27,29697.58,0.97
2022-06-04  11:42:34,29697.58,0.97
2022-06-04  11:42:40,29697.58,0.97
2022-06-04  11:42:47,29697.58,0.97
2022-06-04  11:42:53,29697.58,0.97
2022-06-04  11:43:00,29697.58,0.97
2022-06-04  11:43:06,29697.58,0.97
2022-06-04  11:43:13,29697.58,0.97
2022-06-04  11:43:19,29697.58,0.97
2022-06-04  11:43:26,29697.58,0.97
2022-06-04  11:43:32,29734.75,1.16
2022-06-04  11:43:39,29734.75,1.16
2022-06-04  11:43:46,29734.75,1.16
2022-06-04  11:43:52,29734.75,1.16
2022-06-04  11:43:59,29734.75,1.16
2022-06-04  11:44:05,29734.75,1.16
2022-06-04  11:44:12,29734.75,1.16
2022-06-04  11:44:18,29734.75,1.16
2022-06-04  11:44:25,29734.75,1.16
2022-06-04  11:44:31,29752.28,1.28
2022-06-04  11:44:38,29752.28,1.28
2022-06-04  11:44:44,29752.28,1.28
2022-06-04  11:44:50,29752.28,1.28
2022-06-04  11:44:57,29752.28,1.28
2022-06-04  11:45:03,29752.28,1.28
2022-06-04  11:45:10,29752.28,1.28
2022-06-04  11:45:16,29752.28,1.28
2022-06-04  11:45:23,29761.39,1.2
2022-06-04  11:45:29,29761.39,1.2
2022-06-04  11:45:36,29761.39,1.2
2022-06-04  11:45:42,29761.39,1.2
2022-06-04  11:45:49,29761.39,1.2
2022-06-04  11:45:55,29761.39,1.2
2022-06-04  11:46:02,29761.39,1.2
2022-06-04  11:46:08,29761.39,1.2
2022-06-04  11:46:15,29761.39,1.2
2022-06-04  11:46:21,29761.39,1.2
2022-06-04  11:46:28,29784.38,1.59
2022-06-04  11:46:34,29784.38,1.59
2022-06-04  11:46:41,29784.38,1.59
2022-06-04  11:46:47,29784.38,1.59
2022-06-04  11:46:54,29784.38,1.59
2022-06-04  11:47:01,29784.38,1.59
2022-06-04  11:47:07,29784.38,1.59
2022-06-04  11:47:14,29784.38,1.59
2022-06-04  11:47:20,29784.38,1.59
2022-06-04  11:47:27,29807.68,1.46
2022-06-04  11:47:33,29807.68,1.46
2022-06-04  11:47:40,29807.68,1.46
2022-06-04  11:47:46,29807.68,1.46
2022-06-04  11:47:53,29807.68,1.46
2022-06-04  11:47:59,29807.68,1.46
2022-06-04  11:48:06,29807.68,1.46
2022-06-04  11:48:12,29807.68,1.46
2022-06-04  11:48:19,29807.68,1.46
2022-06-04  11:48:25,29810.8,1.58
2022-06-04  11:48:32,29810.8,1.58
2022-06-04  11:48:38,29810.8,1.58
2022-06-04  11:48:45,29810.8,1.58
2022-06-04  11:48:51,29810.8,1.58
2022-06-04  11:48:58,29810.8,1.58
2022-06-04  11:49:04,29810.8,1.58
2022-06-04  11:49:11,29810.8,1.58
2022-06-04  11:49:17,29810.8,1.58
2022-06-04  11:49:24,29810.8,1.58
2022-06-04  11:49:30,29787.74,1.33
2022-06-04  11:49:37,29787.74,1.33
2022-06-04  11:49:43,29787.74,1.33
2022-06-04  11:49:50,29787.74,1.33
2022-06-04  11:49:56,29787.74,1.33
2022-06-04  11:50:03,29787.74,1.33
2022-06-04  11:50:09,29787.74,1.33
2022-06-04  11:50:16,29787.74,1.33
2022-06-04  11:50:22,29787.74,1.33
2022-06-04  11:50:29,29787.74,1.33
2022-06-04  11:50:35,29787.74,1.33
2022-06-04  11:50:42,29746.89,1.06
2022-06-04  11:50:48,29746.89,1.06
2022-06-04  11:50:55,29746.89,1.06
2022-06-04  11:51:01,29746.89,1.06
2022-06-04  11:51:07,29746.89,1.06
2022-06-04  11:51:14,29746.89,1.06
2022-06-04  11:51:20,29764.86,1.03
2022-06-04  11:51:27,29764.86,1.03
2022-06-04  11:51:33,29764.86,1.03
2022-06-04  11:51:40,29764.86,1.03
2022-06-04  11:51:46,29764.86,1.03
2022-06-04  11:51:53,29764.86,1.03
2022-06-04  11:51:59,29764.86,1.03
2022-06-04  11:52:06,29764.86,1.03
2022-06-04  11:52:13,29764.86,1.03
2022-06-04  11:52:19,29764.86,1.03
2022-06-04  11:52:26,29787.08,1.11
2022-06-04  11:52:32,29787.08,1.11
2022-06-04  11:52:39,29787.08,1.11
2022-06-04  11:52:45,29787.08,1.11
2022-06-04  11:52:52,29787.08,1.11
2022-06-04  11:52:58,29787.08,1.11
2022-06-04  11:53:04,29787.08,1.11
2022-06-04  11:53:11,29787.08,1.11
2022-06-04  11:53:17,29787.08,1.11
2022-06-04  11:53:24,29794.8,1.09
2022-06-04  11:53:31,29794.8,1.09
2022-06-04  11:53:37,29794.8,1.09
2022-06-04  11:53:44,29794.8,1.09
2022-06-04  11:53:50,29794.8,1.09
2022-06-04  11:53:57,29794.8,1.09
2022-06-04  11:54:04,29794.8,1.09
2022-06-04  11:54:10,29794.8,1.09
2022-06-04  11:54:17,29794.8,1.09
2022-06-04  11:54:23,29794.8,1.09
2022-06-04  11:54:30,29794.8,1.09
2022-06-04  11:54:36,29778.34,0.95
2022-06-04  11:54:42,29778.34,0.95
2022-06-04  11:54:49,29778.34,0.95
2022-06-04  11:54:55,29778.34,0.95
2022-06-04  11:55:02,29778.34,0.95
2022-06-04  11:55:08,29778.34,0.95
2022-06-04  11:55:15,29778.34,0.95
2022-06-04  11:55:22,29778.34,0.95
2022-06-04  11:55:28,29774.73,0.93
2022-06-04  11:55:35,29774.73,0.93
2022-06-04  11:55:41,29774.73,0.93
2022-06-04  11:55:48,29774.73,0.93
2022-06-04  11:55:54,29774.73,0.93
2022-06-04  11:56:01,29774.73,0.93
2022-06-04  11:56:07,29774.73,0.93
2022-06-04  11:56:14,29774.73,0.93
2022-06-04  11:56:20,29774.73,0.93
2022-06-04  11:56:27,29764.15,1.03
2022-06-04  11:56:33,29764.15,1.03
2022-06-04  11:56:40,29764.15,1.03
2022-06-04  11:56:46,29764.15,1.03
2022-06-04  11:56:53,29764.15,1.03
2022-06-04  11:56:59,29764.15,1.03
2022-06-04  11:57:06,29764.15,1.03
2022-06-04  11:57:12,29764.15,1.03
2022-06-04  11:57:19,29764.15,1.03
2022-06-04  11:57:25,29764.15,1.03
2022-06-04  11:57:32,29749.97,0.91
2022-06-04  11:57:38,29749.97,0.91
2022-06-04  11:57:45,29749.97,0.91
2022-06-04  11:57:51,29749.97,0.91
2022-06-04  11:57:58,29749.97,0.91
2022-06-04  11:58:04,29749.97,0.91
2022-06-04  11:58:11,29749.97,0.91
2022-06-04  11:58:17,29749.97,0.91
2022-06-04  11:58:24,29749.97,0.91
2022-06-04  11:58:30,29745.1,0.83
2022-06-04  11:58:37,29745.1,0.83
2022-06-04  11:58:43,29745.1,0.83
2022-06-04  11:58:50,29745.1,0.83
2022-06-04  11:58:56,29745.1,0.83
2022-06-04  11:59:03,29745.1,0.83
2022-06-04  11:59:09,29745.1,0.83
2022-06-04  11:59:16,29745.1,0.83
2022-06-04  11:59:22,29745.1,0.83
2022-06-04  11:59:29,29757.99,0.91
2022-06-04  11:59:35,29757.99,0.91
2022-06-04  11:59:42,29757.99,0.91
2022-06-04  11:59:48,29757.99,0.91
2022-06-04  11:59:55,29757.99,0.91
2022-06-04  12:00:01,29757.99,0.91
2022-06-04  12:00:08,29757.99,0.91
